"Seviye";"Türkçe İpucu";"İngilizce Cevap";"Kelime Türü";"Sıklık Sırası";"Durum";"Durum Kodu";"İnceleyen Model";"Güven";"Önerilen İpucu";"İnceleme Gerekçesi";"Alternatifler";"Kaynak"
"A1";"Sınav";"EXAM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Heyecanlı";"EXCITED";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Heyecan verici";"EXCITING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Egzersiz";"EXERCISE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Pahalı";"EXPENSIVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Açıklamak";"EXPLAIN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ekstra";"EXTRA";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Göz";"EYE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yüz";"FACE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gerçek";"FACT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Düşmek";"FALL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hatalı";"FALSE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Aile";"FAMILY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ünlü";"FAMOUS";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Uzak";"FAR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Çiftçi";"FARMER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hızlı";"FAST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Şişman";"FAT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Baba";"FATHER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Şubat";"FEBRUARY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"His";"FEELING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Festival";"FESTIVAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Az";"FEW";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"On beş";"FIFTEEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Beşinci";"FIFTH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Elli";"FIFTY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Doldurmak";"FILL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Film";"FILM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Final";"FINAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bulmak";"FIND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İyi";"FINE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Birinci";"FIRST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ateş";"FIRE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Balık";"FISH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Beş";"FIVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Daire";"FLAT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Uçuş";"FLIGHT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Zemin";"FLOOR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Çiçek";"FLOWER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Uçmak";"FLY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Takip etmek";"FOLLOW";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yemek";"FOOD";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ayak";"FOOT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Futbol";"FOOTBALL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İçin";"FOR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Unutmak";"FORGET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Form";"FORM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kırk";"FORTY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dört";"FOUR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"On dört";"FOURTEEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dördüncü";"FOURTH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Özgür";"FREE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Cuma";"FRIDAY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Arkadaş";"FRIEND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Arkadaşça";"FRIENDLY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"-dan";"FROM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ön";"FRONT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Meyve";"FRUIT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dolu";"FULL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Eğlence";"FUN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Eğlenceli";"FUNNY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gelecek";"FUTURE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Oyun";"GAME";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bahçe";"GARDEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Coğrafya";"GEOGRAPHY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Almak";"GET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kız";"GIRL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kız arkadaş";"GIRLFRIEND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Vermek";"GIVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bardak";"GLASS";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gitmek";"GO";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İyi";"GOOD";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dede";"GRANDFATHER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Babaanne";"GRANDMOTHER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Büyük ebeveyn";"GRANDPARENT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Harika";"GREAT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yeşil";"GREEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gri";"GREY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Grup";"GROUP";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Büyümek";"GROW";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gitar";"GUITAR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Spor salonu";"GYM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Saç";"HAIR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"El";"HAND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Olmak";"HAPPEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mutlu";"HAPPY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Zor";"HARD";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Şapka";"HAT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Nefret etmek";"HATE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sahip olmak";"HAVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"O";"HE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kafa";"HEAD";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sağlık";"HEALTH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sağlıklı";"HEALTHY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Duymak";"HEAR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Merhaba";"HELLO";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yardım etmek";"HELP";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Onun";"HER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Burada";"HERE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Merhaba";"HEY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Merhaba";"HI";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yüksek";"HIGH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ona";"HIM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Onun";"HIS";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tarih";"HISTORY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hobi";"HOBBY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tatil";"HOLIDAY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ev";"HOME";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ev ödevi";"HOMEWORK";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"At";"HORSE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hastane";"HOSPITAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sıcak";"HOT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hotel";"HOTEL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Saat";"HOUR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ev";"HOUSE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Nasıl";"HOW";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Buna rağmen";"HOWEVER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yüz";"HUNDRED";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Aç";"HUNGRY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Koca";"HUSBAND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ben";"I";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Buz";"ICE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İdea";"IDEA";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Eğer";"IF";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hayal etmek";"IMAGINE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Önemli";"IMPORTANT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Geliştirmek";"IMPROVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İçinde";"IN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İçermek";"INCLUDE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bilgi";"INFORMATION";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İlgi";"INTEREST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İlginç";"INTERESTED";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İlginç";"INTERESTING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İnternet";"INTERNET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tanıtmak";"INTRODUCE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ada";"ISLAND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"O";"IT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ceket";"JACKET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İş";"JOB";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Katılmak";"JOIN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Seyahat";"JOURNEY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Meyve suyu";"JUICE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Temmuz";"JULY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Haziran";"JUNE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sadece";"JUST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tutmak";"KEEP";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Anahtar";"KEY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tür";"KIND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mutfak";"KITCHEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bilmek";"KNOW";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ada";"LAND";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dil";"LANGUAGE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Geniş";"LARGE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Son";"LAST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Geç";"LATE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gülme";"LAUGH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sol";"LEFT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bacak";"LEG";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ders";"LESSON";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İzin vermek";"LET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mektup";"LETTER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kütüphane";"LIBRARY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yalan söylemek";"LIE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hayat";"LIFE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Işık";"LIGHT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Satır";"LINE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Aslan";"LION";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Liste";"LIST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dinlemek";"LISTEN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Küçük";"LITTLE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yaşamak";"LIVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yerel";"LOCAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Uzun";"LONG";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Bakmak";"LOOK";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kaybetmek";"LOSE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sevmek";"LOVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Öğle yemeği";"LUNCH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Makine";"MACHINE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dergi";"MAGAZINE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Esas";"MAIN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yapmak";"MAKE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Adam";"MAN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Çok";"MANY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Harita";"MAP";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mart";"MARCH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Market";"MARKET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Evli";"MARRIED";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mayıs";"MAY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Belki";"MAYBE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Beni";"ME";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Öğün";"MEAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Demek";"MEAN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Anlam";"MEANING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Et";"MEAT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Tanışmak";"MEET";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Buluşma";"MEETING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Üye";"MEMBER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Menü";"MENU";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mesaj";"MESSAGE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Metre";"METRE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gece yarısı";"MIDNIGHT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Mil";"MILE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Süt";"MILK";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Milyon";"MILLION";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dakika";"MINUTE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Kaçırmak";"MISS";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hata";"MISTAKE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Model";"MODEL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Modern";"MODERN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"An";"MOMENT";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Pazartesi";"MONDAY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Para";"MONEY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ay";"MONTH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Daha";"MORE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Sabah";"MORNING";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"En çok";"MOST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Anne";"MOTHER";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Dağ";"MOUNTAIN";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Fare";"MOUSE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Ağız";"MOUTH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Hareket etmek";"MOVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Film";"MOVIE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Fazla";"MUCH";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Anne";"MUM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Müze";"MUSEUM";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Müzik";"MUSIC";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Zorunluluk";"MUST";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Benim";"MY";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"İsim";"NAME";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Doğal";"NATURAL";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Yakın";"NEAR";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Gerekmek";"NEED";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
"A1";"Olumsuz";"NEGATIVE";"";"";"İnsan onaylı";"approved";"İnsan";"";"";"";"";"existing-a1-bank"
